x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
206.06,7.98,0.0,335.3,-4.99,200.4312,7.925092,18.29697
287.67,7.98,63.38,359.85,-4.97,285.1882,7.929877,81.55646
209.55,7.99,135.94,36.12,7.05,248.51,7.863872,204.5706
78.03,7.99,165.93,174.9,9.98,209.2788,7.779628,66.6806
107.54,7.99,208.33,236.8,6.95,16.12321,7.871354,180.3246
229.66,7.99,264.85,110.92,10.03,202.2837,7.661785,168.694
196.32,7.98,159.06,185.63,9.97,276.8261,7.751659,84.33614
168.24,7.97,69.97,281.73,0.62,113.3234,7.889896,80.2918
149.85,7.98,0.0,338.27,-4.99,142.121,7.934451,19.10857
186.39,7.97,175.04,234.02,7.28,139.9852,7.669707,18.3488
198.26,7.99,257.17,319.39,-3.35,180.7741,7.863754,276.7686
149.05,7.99,293.07,247.88,2.95,100.4189,7.840973,297.5511
35.58,7.97,203.22,97.39,10.04,155.3822,7.766924,133.4888
173.74,8.0,39.61,248.16,7.28,24.09717,7.69221,53.57024
231.13,7.99,99.51,162.82,-3.35,232.9009,7.904472,67.36767
299.82,7.99,195.24,198.02,5.63,267.9085,7.813009,117.3898
47.99,7.98,219.94,138.65,-4.99,57.3528,7.899817,202.0437
127.66,8.0,300.0,202.68,9.96,40.91449,7.849446,208.047
123.54,7.98,267.58,290.92,9.97,88.07999,7.688046,164.8773
11.88,7.98,142.27,28.38,10.05,115.7856,7.814031,112.9158
246.86,8.0,113.25,107.75,10.03,279.6014,7.747791,7.821396
211.76,7.99,189.32,193.09,9.96,280.5068,7.761387,35.6315
199.5,7.98,271.42,278.49,-0.72,157.2037,7.908621,265.5987
265.76,8.0,274.26,209.8,-5.05,258.0822,7.898529,258.3737
292.28,7.98,163.79,328.25,-5.0,280.3368,7.908054,182.674
219.57,7.99,147.29,239.41,-5.05,201.1155,7.880258,137.2581
146.57,7.98,234.97,143.37,-5.0,155.701,7.929914,220.317
