x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
100.02,8.0,99.96,86.14,-4.15,123.4013,7.911425,101.4452
100.02,7.98,99.96,99.46,-2.83,127.535,7.92836,95.59245
100.02,7.99,99.96,67.47,3.75,166.087,7.82449,127.3189
100.01,7.99,99.96,12.82,7.33,123.4484,7.806368,201.2936
100.01,7.97,99.96,167.49,-3.33,106.067,7.827972,74.23353
100.01,7.97,99.96,34.14,-5.0,112.0513,7.904444,117.2972
100.01,7.99,99.96,42.75,5.91,161.7818,7.749871,167.1262
100.01,8.0,99.96,160.1,-5.0,107.2676,7.898491,80.66308
100.01,7.98,99.96,142.76,-5.0,112.6572,7.921999,83.71162
100.01,7.97,99.96,38.77,10.0,181.6513,7.749712,201.166
100.01,7.99,99.96,217.44,-1.67,80.09503,7.877109,73.7887
100.01,7.99,99.96,8.11,10.0,118.6747,7.767157,228.4897
100.01,8.0,99.96,102.9,10.0,226.8754,7.741336,71.06221
100.01,7.99,99.96,248.25,-3.08,75.76485,7.954572,90.14782
100.01,7.98,99.96,178.91,5.83,102.0188,7.807806,10.22745
100.01,8.0,99.96,353.56,-5.0,98.02228,7.903975,120.5713
100.01,7.98,99.96,145.57,-3.5,114.6727,7.900112,79.10301
100.01,7.98,99.96,336.24,-5.0,91.94673,7.915622,118.8975
100.01,7.98,99.96,316.27,1.66,63.47924,7.929187,138.5124
100.01,7.98,99.96,192.27,-5.0,95.91834,7.921454,79.66079
100.01,7.99,99.96,353.6,-5.0,98.04698,7.927112,120.5988
100.01,7.98,99.96,286.92,-1.08,66.1038,7.939274,109.945
100.01,7.98,99.96,304.26,-4.75,81.8488,7.857862,111.9834
100.02,8.0,99.96,125.62,4.33,161.1814,7.903185,55.69608
100.02,7.97,99.96,348.28,-5.0,95.45774,7.90933,120.4441
100.02,7.99,99.96,98.95,10.0,227.9603,7.74292,79.55073
100.02,7.98,99.96,114.94,1.08,144.3383,7.945887,78.97571
100.02,8.0,99.96,118.18,-5.0,118.1844,7.903311,89.8148
100.01,7.97,99.96,214.18,4.92,54.56986,7.867776,32.55482
100.02,7.98,99.96,171.53,-5.0,103.2345,7.914693,79.04224
100.02,7.98,99.96,275.53,-1.33,66.04913,7.930369,103.0063
100.02,7.97,99.96,2.2,8.92,104.7162,7.800718,218.6996
100.02,7.97,99.96,187.54,-5.0,97.38601,7.908698,78.97878
100.02,7.99,99.96,178.19,1.58,102.0174,7.861061,46.50787
100.02,7.99,99.96,234.19,-5.0,83.38005,7.920462,88.0078
100.02,7.97,99.96,223.52,6.42,34.68122,7.801682,30.88324
100.02,8.0,99.96,326.19,10.0,28.1212,7.748192,207.9686
100.02,7.99,99.96,167.53,-1.33,107.5819,7.930166,66.7377
100.02,7.98,99.96,25.67,10.0,156.6151,7.759783,216.969
100.02,8.0,99.96,156.34,3.17,126.6851,7.884474,39.86431
100.02,7.99,99.96,312.33,7.17,23.99972,7.716742,169.6604
100.02,7.97,99.96,97.7,10.0,228.8346,7.759504,82.8715
100.02,8.0,99.96,33.76,-5.0,111.9016,7.900774,117.0902
100.02,8.0,99.97,263.11,3.92,28.61704,7.855479,91.35672
100.01,7.97,99.97,116.5,6.33,184.6181,7.854141,58.13606
100.01,8.0,99.97,205.84,2.83,72.72107,7.806282,42.9014
100.01,8.0,99.98,356.5,-4.08,98.94442,7.938512,123.142
100.01,7.99,99.98,43.16,4.33,152.8276,7.762967,155.9757
100.02,7.99,99.97,279.14,-5.0,79.74884,7.919548,103.4856
100.02,7.97,99.97,73.87,10.0,224.937,7.74992,136.3145
100.02,7.98,99.97,33.87,-0.25,123.1218,7.851429,134.3541
100.02,7.97,99.97,84.54,5.83,189.492,7.804936,108.8574
100.03,7.97,99.97,244.55,-5.0,80.91034,7.907472,91.21647
100.03,7.98,99.97,61.87,8.58,202.0468,7.819943,154.8974
100.03,7.97,99.97,47.21,10.0,195.0088,7.746919,188.3508
100.03,7.97,99.97,191.21,4.25,84.99236,7.799652,25.9377
100.03,7.97,99.97,172.54,5.33,110.794,7.771411,15.30962
100.03,7.98,99.97,59.2,10.0,211.2366,7.76434,166.5962
100.03,8.0,99.97,223.21,10.0,11.28139,7.746726,5.683932
100.03,7.98,99.97,80.55,10.0,228.3452,7.764234,121.5062
100.03,8.0,99.97,267.23,-5.0,79.52237,7.901209,99.14931
100.03,7.99,99.97,269.9,2.33,41.42546,7.888819,99.80952
100.03,7.99,99.97,25.9,-0.5,117.1724,7.941356,134.5928
100.03,8.0,99.97,99.24,-3.25,126.2488,7.861135,95.37334
100.03,7.98,99.97,344.58,3.83,80.82293,7.921781,168.3746
100.03,7.97,99.97,280.56,-5.0,79.33595,7.906803,103.5258
100.03,7.98,99.97,280.56,0.75,54.2684,7.951904,108.2083
100.03,7.98,99.97,227.21,10.0,4.971224,7.758084,11.51507
100.03,7.97,99.97,163.21,-5.0,106.365,7.906564,79.90894
100.03,7.97,99.97,351.21,-5.0,96.97947,7.912554,120.2343
100.02,7.98,99.97,68.54,-1.83,130.2471,7.899332,111.706
100.02,7.98,99.97,224.53,10.0,9.323007,7.763725,7.444952
