x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
33.42,8.0,222.02,195.91,-2.6,25.82319,7.918713,194.6055
155.74,7.99,212.66,111.78,-2.07,176.1996,7.889172,197.7459
268.69,7.97,196.52,354.39,-5.0,263.8086,7.807673,219.1482
282.93,7.99,275.66,346.93,-5.0,280.2216,7.927565,293.5107
250.17,7.97,192.95,207.84,-5.0,233.4272,7.923275,175.4268
125.93,8.0,190.59,101.09,-5.0,148.4006,7.91509,185.6758
11.85,7.98,188.43,343.71,-5.0,5.67356,7.911089,208.4283
23.42,7.97,114.42,73.81,-5.0,45.12965,7.908868,121.4237
83.73,8.0,194.53,202.3,-5.0,72.98207,7.906656,171.3602
110.36,7.99,300.0,100.96,-5.0,129.921,7.906275,296.9135
181.99,8.0,251.72,154.37,-5.0,190.8658,7.928995,232.5998
84.61,7.98,206.48,89.27,-5.0,102.631,7.924665,204.8593
0.0,7.97,160.79,156.52,-5.0,9.253716,7.919833,136.9046
71.3,8.0,66.72,215.23,-5.0,58.41437,7.9152,50.67975
150.87,7.98,0.0,344.36,-5.0,145.3492,7.909454,19.72524
